rxn_id,has_energy,energy_source,atp_synthase_heuristic,abc_transporter_heuristic,stored_bounds_heuristic,mmdeltag_band_heuristic,low_energy_heuristic,default_heuristic,cascade_winner,cascade_operator
rxn46594,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46595,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46596,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46597,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46598,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46599,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46600,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46601,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46602,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46603,1,Group contribution,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn46604,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46605,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46606,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46607,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46608,1,Group contribution,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46609,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46610,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46611,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46612,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46613,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46614,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46615,1,Group contribution,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46616,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46617,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46618,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46619,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46620,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46621,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46622,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46624,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46625,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46627,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46628,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46629,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46630,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46631,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46632,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46633,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46634,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46635,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46636,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46637,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46638,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46639,1,Group contribution,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46640,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46641,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46642,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46643,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn46644,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46645,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46646,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46647,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46648,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46649,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46650,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46651,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46652,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46653,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46654,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46655,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46656,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46657,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46658,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46659,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46660,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46661,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46662,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46663,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46664,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46665,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46666,0,,-,>,NA,NA,NA,=,abc_transporter_heuristic,>
rxn46667,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46669,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46670,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46671,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46672,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46673,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46674,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46675,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46676,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46677,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46678,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46679,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46680,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn46681,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46682,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46684,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46685,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46686,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46687,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46688,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46689,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46690,1,,-,-,<,-,<,=,stored_bounds_heuristic,<
rxn46691,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46692,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn46693,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46694,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46695,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46696,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46697,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46698,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46699,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46700,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46701,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46702,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46703,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46704,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46705,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46706,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46707,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46708,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46709,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46710,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46711,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46712,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46713,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46714,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46716,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46717,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn46718,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46719,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46720,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46721,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46722,1,Group contribution,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46723,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46724,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46725,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46726,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46727,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46728,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46729,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46730,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46731,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46732,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46733,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46734,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46735,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46737,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46738,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn46739,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46740,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46741,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46742,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46743,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46744,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46745,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46746,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46747,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46748,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46749,1,Group contribution,-,-,-,-,>,=,low_energy_heuristic,>
rxn46750,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46751,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46752,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46753,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46754,1,,-,-,-,-,-,=,default_heuristic,=
rxn46755,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn46756,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46757,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46758,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46759,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46760,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46761,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46762,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46763,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46764,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46765,1,,-,-,-,-,-,=,default_heuristic,=
rxn46766,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46767,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46768,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46769,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46770,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46771,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46772,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46773,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46774,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46775,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46776,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46777,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46778,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn46779,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46780,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46781,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46782,1,,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46783,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46784,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46785,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46786,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46787,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46788,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46789,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46790,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46791,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46792,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46793,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46794,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46795,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46796,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46797,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46798,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46799,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46800,1,,-,-,-,-,-,=,default_heuristic,=
rxn46801,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46802,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46803,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46804,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46805,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46806,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46807,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46808,1,Group contribution,-,-,-,-,>,=,low_energy_heuristic,>
rxn46809,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46810,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46811,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46812,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46813,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46814,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46815,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46816,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46817,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46818,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46819,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46821,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46822,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46823,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46824,1,Group contribution,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn46825,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46826,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46827,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46828,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46829,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46830,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46831,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46832,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46833,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46834,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46835,1,Group contribution,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn46836,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46837,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46838,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46839,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46840,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46841,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46842,1,,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46843,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46844,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46845,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46846,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46847,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46848,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46849,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46850,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn46851,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46852,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46853,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46854,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46855,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46856,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46858,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46859,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46860,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46861,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46862,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46863,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46864,1,,-,-,-,-,-,=,default_heuristic,=
rxn46865,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46866,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46867,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46868,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46869,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46870,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46871,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46872,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46873,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46874,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46875,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46876,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46877,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46878,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46879,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46880,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46881,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46882,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46883,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46885,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46886,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46887,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46888,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46889,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46890,1,eQuilibrator,-,-,-,-,<,=,low_energy_heuristic,<
rxn46891,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46892,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46893,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46894,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46895,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn46896,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46897,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46898,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46899,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46900,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46901,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46902,1,,-,-,-,-,-,=,default_heuristic,=
rxn46903,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46904,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46905,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46907,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46908,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46909,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46910,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46911,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46912,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46913,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46914,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46915,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46916,1,Group contribution,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn46917,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46918,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46919,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46920,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46921,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46922,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46923,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46924,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46925,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46926,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46927,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46929,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46930,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46931,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46932,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46933,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46934,1,Group contribution,-,-,-,-,>,=,low_energy_heuristic,>
rxn46935,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46936,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46937,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46938,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46939,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46940,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46941,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46943,1,,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46944,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46945,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46946,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46947,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46948,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46949,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46950,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46951,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46953,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46954,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46955,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46956,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46957,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46958,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46959,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46960,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46961,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46962,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46963,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn46964,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46965,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46966,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46967,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46968,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46969,1,Group contribution,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn46970,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46971,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46972,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn46973,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46974,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46975,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46976,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46977,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn46978,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46979,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46980,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46981,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46982,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46983,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46984,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46985,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46986,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46987,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46988,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46989,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46990,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46991,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn46992,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46993,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46994,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46995,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn46997,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn46998,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn46999,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn47000,0,,-,-,NA,NA,NA,=,default_heuristic,=
